user_id,product_id,user_product_purchase_count,user_product_reorder_ratio,user_product_days_since_last_purchase,user_total_orders,user_reorder_ratio,user_avg_basket_size,user_mean_days_between_orders,user_days_since_last_order,log_user_total_orders
129328,18889,1,0.0,,5,0.13043478,4.6,20.8125,8.0,1.791759469228055
2166,18441,1,0.0,7.0,37,0.7058824,9.648648,9.300578,6.0,3.6375861597263857
146162,43713,1,0.0,25.0,3,0.36363637,14.666667,19.076923,11.0,1.3862943611198906
51725,31066,1,0.0,,3,0.055555556,12.0,30.0,30.0,1.3862943611198906
160472,11005,2,0.5,2.0,23,0.36160713,9.73913,4.95,0.0,3.1780538303479458
45802,16521,1,0.0,14.0,12,0.5511811,10.583333,20.824562,11.0,2.5649493574615367
71708,31553,1,0.0,,7,0.34078214,25.571428,18.776316,10.0,2.079441541679836
145478,9671,1,0.0,8.0,9,0.3220339,19.666666,16.396227,6.0,2.302585092994046
188560,7628,1,0.0,,4,0.0625,12.0,18.142857,30.0,1.6094379124341005
45613,10199,1,0.0,7.0,38,0.73537606,9.447369,8.968839,7.0,3.6635616461296463
109151,33754,4,0.75,7.0,44,0.6795953,13.477273,7.364261,7.0,3.80666248977032
196977,36198,6,0.8333333,30.0,9,0.5409836,6.7777777,11.071428,15.0,2.302585092994046
197459,34466,1,0.0,11.0,20,0.36363637,13.75,13.515385,2.0,3.044522437723423
203648,30133,1,0.0,1.0,56,0.61343014,9.839286,6.3088236,4.0,4.04305126783455
59882,44799,17,0.9411765,5.0,43,0.60677963,6.860465,6.3674912,5.0,3.784189633918261
175004,7664,1,0.0,15.0,57,0.7328647,9.982456,6.253165,2.0,4.060443010546419
171215,39928,1,0.0,6.0,5,0.09756097,8.2,16.266666,6.0,1.791759469228055
28196,18418,1,0.0,19.0,4,0.033333335,15.0,12.36,7.0,1.6094379124341005
78565,23039,1,0.0,21.0,15,0.4025157,21.2,20.258278,30.0,2.772588722239781
8646,31007,2,0.5,9.0,13,0.23853211,8.384615,13.594339,16.0,2.639057329615259
70710,41135,2,0.5,6.0,20,0.5837439,20.3,13.022727,17.0,3.044522437723423
8897,21405,1,0.0,20.0,6,0.375,6.6666665,16.026316,20.0,1.9459101490553128
9793,25952,6,0.8333333,8.0,14,0.6175439,20.357143,12.319702,8.0,2.70805020110221
187194,6187,4,0.75,10.0,24,0.8174603,15.75,15.553673,10.0,3.218875824868201
92403,36070,1,0.0,6.0,8,0.35051546,12.125,21.173334,17.0,2.19722457733622
174064,45066,1,0.0,6.0,11,0.46666667,2.7272727,11.076923,21.0,2.4849066497880004
185602,31717,1,0.0,30.0,13,0.42328042,14.538462,13.576087,8.0,2.639057329615259
104417,37213,1,0.0,1.0,34,0.44444445,9.794118,10.943574,10.0,3.555348061489413
71280,1782,1,0.0,,50,0.82111436,13.64,7.5185184,7.0,3.9318256327243257
31888,6184,2,0.5,14.0,14,0.625,4.0,23.25,14.0,2.70805020110221
202153,36034,1,0.0,1.0,99,0.75736326,7.20202,2.798561,1.0,4.605170185988092
54340,45280,2,0.5,7.0,13,0.55925924,20.76923,14.914286,7.0,2.639057329615259
66299,38777,1,0.0,6.0,21,0.24836601,7.285714,7.04698,0.0,3.091042453358316
29182,27663,1,0.0,15.0,22,0.4368421,8.636364,14.581006,5.0,3.1354942159291497
192287,41177,16,0.9375,5.0,97,0.83599204,20.680412,3.6328282,1.0,4.584967478670572
43982,2512,1,0.0,7.0,31,0.7095736,40.096775,11.667226,16.0,3.4657359027997265
109052,165,1,0.0,20.0,15,0.3539823,7.5333333,16.342857,14.0,2.772588722239781
106759,1463,6,0.8333333,14.0,11,0.5508475,10.727273,24.223215,14.0,2.4849066497880004
205945,48246,3,0.6666667,5.0,42,0.7402985,15.952381,8.44376,5.0,3.7612001156935615
107852,6448,4,0.75,7.0,27,0.7158837,16.555555,12.315668,6.0,3.332204510175204
164858,2087,1,0.0,6.0,8,0.39240506,9.875,8.047619,6.0,2.19722457733622
167753,43352,1,0.0,21.0,26,0.6513317,15.884615,10.275185,4.0,3.295836866004329
85997,45007,3,0.6666667,0.0,67,0.72727275,6.074627,5.461153,7.0,4.219507705176107
60071,42357,1,0.0,15.0,17,0.6727273,42.058823,17.027737,30.0,2.8903717578961645
34822,41605,1,0.0,19.0,21,0.52307695,15.476191,14.89172,11.0,3.091042453358316
3776,44449,2,0.5,10.0,6,0.2,6.6666665,10.864865,5.0,1.9459101490553128
201312,31955,1,0.0,11.0,46,0.5531915,5.1086955,8.158798,9.0,3.8501476017100575
180163,21616,2,0.5,30.0,3,0.33695653,30.666666,30.0,30.0,1.3862943611198906
151666,38003,2,0.5,7.0,26,0.6065163,15.346154,10.535326,10.0,3.295836866004329
158891,47185,1,0.0,,4,0.30769232,6.5,21.25,13.0,1.6094379124341005
136268,10132,1,0.0,11.0,3,0.18518518,9.0,7.625,5.0,1.3862943611198906
183188,33527,8,0.875,5.0,73,0.76014763,14.849315,6.0950603,1.0,4.304065093204169
198750,29028,2,0.5,7.0,5,0.41836736,19.6,8.455696,7.0,1.791759469228055
124527,34574,1,0.0,5.0,5,0.30666667,15.0,4.0,3.0,1.791759469228055
201931,14891,1,0.0,6.0,15,0.5035461,9.4,12.380597,13.0,2.772588722239781
101113,5621,1,0.0,30.0,12,0.09210526,6.3333335,19.193548,30.0,2.5649493574615367
139211,48047,1,0.0,5.0,84,0.7241936,7.3809524,4.035714,10.0,4.442651256490317
137389,6018,2,0.5,14.0,22,0.35930735,10.5,10.398149,16.0,3.1354942159291497
134881,10565,1,0.0,12.0,19,0.57327586,12.210526,11.0,9.0,2.995732273553991
86280,38730,1,0.0,14.0,29,0.5431579,16.37931,11.092105,5.0,3.4011973816621555
88361,31948,1,0.0,1.0,67,0.752,7.4626865,2.7862904,2.0,4.219507705176107
155613,11710,6,0.8333333,20.0,11,0.6666667,20.727272,17.004763,2.0,2.4849066497880004
170241,5315,1,0.0,19.0,6,0.3488372,14.333333,17.142857,19.0,1.9459101490553128
92675,16097,2,0.5,4.0,57,0.64849627,9.333333,4.0212355,7.0,4.060443010546419
13913,17461,3,0.6666667,12.0,9,0.47272727,18.333334,18.636986,9.0,2.302585092994046
94025,33401,1,0.0,,5,0.14705883,6.8,27.058823,18.0,1.791759469228055
135039,17948,1,0.0,9.0,37,0.7460733,30.972973,9.297778,9.0,3.6375861597263857
75071,3880,4,0.75,8.0,8,0.3814433,12.125,18.049383,8.0,2.19722457733622
108026,31066,1,0.0,8.0,3,0.0,7.0,6.8,8.0,1.3862943611198906
94542,44819,1,0.0,30.0,5,0.3298969,19.4,26.102564,30.0,1.791759469228055
17420,1516,5,0.8,5.0,59,0.8034448,16.728813,6.497908,5.0,4.0943445622221
11524,33846,3,0.6666667,30.0,7,0.3559322,8.428572,16.270834,30.0,2.079441541679836
76976,16891,1,0.0,26.0,20,0.6122449,12.25,18.978355,16.0,3.044522437723423
4153,46473,1,0.0,30.0,8,0.37777779,11.25,14.351352,9.0,2.19722457733622
168463,41540,1,0.0,1.0,8,0.35820895,8.375,3.234375,3.0,2.19722457733622
114023,25659,2,0.5,30.0,7,0.32061067,18.714285,26.0,30.0,2.079441541679836
28958,37065,1,0.0,15.0,12,0.45296168,23.916666,15.146068,14.0,2.5649493574615367
182179,44449,1,0.0,8.0,37,0.75837743,15.324325,8.755396,8.0,3.6375861597263857
94561,19767,1,0.0,30.0,8,0.18181819,1.375,17.2,6.0,2.19722457733622
129235,17862,8,0.875,2.0,47,0.6992386,16.765957,7.673522,7.0,3.8712010109078903
192928,22849,1,0.0,30.0,11,0.4453125,11.636364,11.8807335,30.0,2.4849066497880004
172814,15905,2,0.5,26.0,27,0.7164179,14.888889,12.381074,23.0,3.332204510175204
19465,30391,2,0.5,14.0,41,0.76508623,11.317073,8.538631,6.0,3.737669618283368
197871,7746,1,0.0,30.0,3,0.2,8.333333,26.117647,30.0,1.3862943611198906
61318,49044,4,0.75,3.0,8,0.6289308,19.875,8.398497,3.0,2.19722457733622
162746,35851,1,0.0,11.0,14,0.5975976,23.785715,17.103895,30.0,2.70805020110221
105729,35441,1,0.0,10.0,14,0.37719297,8.142858,6.7714286,0.0,2.70805020110221
177430,41950,3,0.6666667,9.0,5,0.4,20.0,14.012048,9.0,1.791759469228055
55349,41149,1,0.0,18.0,36,0.509375,8.888889,8.262987,6.0,3.610917912644224
177885,44245,1,0.0,1.0,24,0.31683168,8.416667,6.911917,3.0,3.218875824868201
5285,21019,3,0.6666667,3.0,56,0.74852943,12.142858,6.254491,7.0,4.04305126783455
104395,10749,1,0.0,7.0,7,0.20547946,10.428572,19.921568,30.0,2.079441541679836
93986,32638,1,0.0,24.0,10,0.34146342,12.3,18.309734,20.0,2.3978952727983707
77282,37940,1,0.0,19.0,9,0.14814815,12.0,21.360825,30.0,2.302585092994046
14410,24177,1,0.0,7.0,23,0.6801242,14.0,11.468227,7.0,3.1780538303479458
89227,7494,1,0.0,30.0,9,0.16831683,11.222222,14.184783,1.0,2.302585092994046
97417,29487,2,0.5,5.0,31,0.6855346,15.387096,6.418655,4.0,3.4657359027997265
154830,28879,2,0.5,30.0,15,0.6603053,17.466667,18.701612,30.0,2.772588722239781
66804,27156,3,0.6666667,14.0,9,0.2929293,11.0,12.701149,14.0,2.302585092994046
198056,27284,1,0.0,14.0,13,0.49655172,11.153846,20.984734,30.0,2.639057329615259
92573,13085,1,0.0,7.0,59,0.7756906,15.338983,6.8829546,3.0,4.0943445622221
184271,35898,1,0.0,24.0,5,0.44295302,29.8,26.0,30.0,1.791759469228055
93676,1871,1,0.0,,7,0.278481,11.285714,18.382353,20.0,2.079441541679836
123631,20995,1,0.0,,19,0.5375,16.842106,19.023102,27.0,2.995732273553991
14169,11782,1,0.0,30.0,18,0.36231884,7.6666665,15.442748,30.0,2.9444389791664403
90678,274,3,0.6666667,15.0,27,0.41153845,9.62963,13.975103,9.0,3.332204510175204
101151,21903,4,0.75,7.0,13,0.43548387,9.538462,10.341881,8.0,2.639057329615259
56715,46979,1,0.0,4.0,34,0.503268,4.5,7.0410957,5.0,3.555348061489413
40226,18606,8,0.875,7.0,48,0.68901306,11.1875,7.900376,7.0,3.8918202981106265
158938,44008,15,0.93333334,8.0,37,0.7389163,16.45946,9.772194,8.0,3.6375861597263857
99590,26209,9,0.8888889,14.0,28,0.7246154,23.214285,12.307087,14.0,3.367295829986474
57945,15392,1,0.0,16.0,7,0.3809524,6.0,16.051283,16.0,2.079441541679836
183199,21925,1,0.0,,10,0.37593985,13.3,25.617886,30.0,2.3978952727983707
30268,33407,1,0.0,30.0,8,0.33333334,10.125,21.449276,4.0,2.19722457733622
5524,18761,1,0.0,30.0,3,0.0952381,7.0,15.6,3.0,1.3862943611198906
17366,37215,1,0.0,4.0,16,0.37096775,3.875,11.983334,6.0,2.833213344056216
25149,31506,1,0.0,3.0,29,0.7705779,19.689655,12.009157,2.0,3.4011973816621555
88571,28527,1,0.0,1.0,29,0.40298507,9.24138,8.680769,15.0,3.4011973816621555
196912,32433,2,0.5,1.0,99,0.6659436,4.6565657,1.8140044,0.0,4.605170185988092
31189,11069,1,0.0,1.0,82,0.69793326,7.6707315,4.819936,3.0,4.418840607796598
40236,31789,2,0.5,21.0,9,0.44444445,13.0,26.213593,21.0,2.302585092994046
34675,42204,1,0.0,12.0,7,0.5329341,23.857143,21.537415,30.0,2.079441541679836
198943,7521,8,0.875,0.0,51,0.86451614,6.0784316,7.233333,4.0,3.951243718581428
45003,7751,1,0.0,14.0,22,0.44401544,11.772727,9.642858,7.0,3.1354942159291497
79816,15532,3,0.6666667,7.0,26,0.67030567,17.615385,8.575964,6.0,3.295836866004329
155227,26348,1,0.0,8.0,20,0.6056338,3.55,8.842857,9.0,3.044522437723423
27440,9837,1,0.0,30.0,8,0.23893805,14.125,29.15306,26.0,2.19722457733622
89423,1210,1,0.0,17.0,25,0.51666665,7.2,13.211429,14.0,3.258096538021482
149537,46720,1,0.0,12.0,9,0.32142857,6.2222223,22.914894,15.0,2.302585092994046
18038,24024,5,0.8,1.0,23,0.29411766,5.173913,9.581197,7.0,3.1780538303479458
161395,3800,1,0.0,30.0,3,0.27272728,11.0,28.258064,24.0,1.3862943611198906
4145,15740,4,0.75,9.0,6,0.225,6.6666665,7.4545455,5.0,1.9459101490553128
165093,43768,4,0.75,24.0,11,0.49425286,15.818182,18.415585,24.0,2.4849066497880004
171879,49075,4,0.75,2.0,53,0.7556143,14.283019,7.319407,8.0,3.9889840465642745
136718,24097,2,0.5,29.0,12,0.44761905,8.75,14.91579,8.0,2.5649493574615367
10372,25938,2,0.5,22.0,15,0.48314607,5.9333334,9.609196,8.0,2.772588722239781
10968,46521,2,0.5,25.0,14,0.61764705,2.4285715,12.5161295,4.0,2.70805020110221
81625,46138,4,0.75,2.0,99,0.8250825,12.242424,3.9710884,8.0,4.605170185988092
162825,28136,1,0.0,,15,0.34653464,6.733333,11.615385,11.0,2.772588722239781
18185,27885,1,0.0,30.0,6,0.36,12.5,29.646154,30.0,1.9459101490553128
151668,39408,1,0.0,30.0,11,0.25925925,9.818182,15.177778,8.0,2.4849066497880004
47015,13640,4,0.75,7.0,59,0.776204,11.966102,5.9636097,3.0,4.0943445622221
64325,45,3,0.6666667,16.0,6,0.5280899,14.833333,21.583334,30.0,1.9459101490553128
19893,21349,1,0.0,30.0,3,0.0,5.3333335,30.0,30.0,1.3862943611198906
173044,28199,1,0.0,,5,0.4852941,13.6,19.275862,30.0,1.791759469228055
25854,34969,5,0.8,8.0,13,0.56020945,14.692307,17.903955,14.0,2.639057329615259
131567,28378,6,0.8333333,12.0,27,0.70068026,49.0,11.216216,7.0,3.332204510175204
102256,34160,4,0.75,6.0,99,0.67538464,6.5656567,2.1470587,5.0,4.605170185988092
109643,48679,1,0.0,21.0,8,0.2542373,14.75,19.742575,13.0,2.19722457733622
172763,4781,2,0.5,3.0,14,0.49,14.285714,15.803109,13.0,2.70805020110221
90872,28204,1,0.0,5.0,5,0.26760563,14.2,5.0526314,6.0,1.791759469228055
92475,31956,3,0.6666667,27.0,22,0.55172414,13.181818,9.808511,15.0,3.1354942159291497
134713,4591,1,0.0,15.0,6,0.43373495,13.833333,17.27143,15.0,1.9459101490553128
84377,48220,5,0.8,7.0,7,0.3862069,20.714285,23.991667,30.0,2.079441541679836
48236,22952,1,0.0,6.0,16,0.30163044,23.0,9.200582,7.0,2.833213344056216
68320,35221,1,0.0,1.0,17,0.11940298,3.9411764,9.33871,0.0,2.8903717578961645
39394,34448,2,0.5,24.0,19,0.5131195,18.052631,16.987654,15.0,2.995732273553991
64113,35167,1,0.0,30.0,6,0.26190478,7.0,22.972973,5.0,1.9459101490553128
180474,48953,1,0.0,25.0,13,0.171875,4.923077,12.75,6.0,2.639057329615259
52565,47216,1,0.0,11.0,19,0.50179213,14.684211,16.953308,21.0,2.995732273553991
185021,42611,1,0.0,3.0,32,0.6492537,12.5625,9.656642,14.0,3.49650756146648
98499,44910,2,0.5,2.0,18,0.61538464,5.7777777,4.8541665,2.0,2.9444389791664403
70056,46226,1,0.0,30.0,5,0.47272727,11.0,19.133333,13.0,1.791759469228055
129919,29662,2,0.5,10.0,33,0.6179775,16.181818,9.900952,6.0,3.5263605246161616
142008,1559,4,0.75,1.0,14,0.28901735,12.357142,11.515152,5.0,2.70805020110221
38266,8670,9,0.8888889,15.0,24,0.6270161,20.666666,12.981052,16.0,3.218875824868201
25377,21903,2,0.5,30.0,3,0.3,3.3333333,19.5,30.0,1.3862943611198906
103035,42625,1,0.0,28.0,24,0.62129146,23.875,13.0360365,19.0,3.218875824868201
174178,41690,1,0.0,7.0,12,0.68711656,13.583333,12.605263,14.0,2.5649493574615367
88010,5451,2,0.5,12.0,39,0.6569678,16.74359,10.604134,2.0,3.688879454113936
172908,46692,2,0.5,7.0,4,0.425,20.0,15.625,7.0,1.6094379124341005
10530,45698,3,0.6666667,10.0,11,0.37777779,8.181818,9.814815,11.0,2.4849066497880004
161770,30776,18,0.9444444,3.0,68,0.82348543,19.661764,5.977778,3.0,4.23410650459726
11715,21847,2,0.5,3.0,39,0.7938144,12.435898,9.304721,6.0,3.688879454113936
22044,13302,20,0.95,22.0,54,0.6729858,11.722222,7.11465,10.0,4.007333185232471
107384,12193,9,0.8888889,9.0,24,0.6739726,15.208333,11.793872,9.0,3.218875824868201
66252,42617,1,0.0,1.0,87,0.73100984,12.862069,4.300738,3.0,4.477336814478207
140054,5769,3,0.6666667,2.0,99,0.6304985,6.888889,3.5887575,1.0,4.605170185988092
160198,26480,1,0.0,25.0,9,0.13131313,11.0,23.682926,30.0,2.302585092994046
170059,42735,2,0.5,15.0,5,0.3018868,10.6,20.48,28.0,1.791759469228055
39450,45633,1,0.0,27.0,6,0.2125,13.333333,21.4,12.0,1.9459101490553128
121918,47626,1,0.0,23.0,7,0.375,5.714286,16.257143,14.0,2.079441541679836
57432,7704,2,0.5,9.0,20,0.74820143,6.95,10.036765,1.0,3.044522437723423
71416,3765,2,0.5,6.0,4,0.20754717,13.25,13.682927,28.0,1.6094379124341005
50578,21137,1,0.0,11.0,36,0.5741525,13.111111,10.768398,8.0,3.610917912644224
181472,49113,2,0.5,28.0,12,0.3647059,7.0833335,10.192771,30.0,2.5649493574615367
144841,30286,1,0.0,13.0,9,0.4827586,9.666667,17.48,10.0,2.302585092994046
145052,21903,45,0.9777778,3.0,99,0.81507325,14.474748,2.557354,2.0,4.605170185988092
180673,41220,1,0.0,17.0,17,0.5373832,12.588235,14.246231,22.0,2.8903717578961645
31780,38777,8,0.875,11.0,32,0.71392405,12.34375,10.506739,19.0,3.49650756146648
141108,8087,4,0.75,30.0,20,0.47783253,10.15,12.752688,12.0,3.044522437723423
50172,47966,5,0.8,7.0,40,0.4684015,6.725,9.75,24.0,3.713572066704308
42903,14890,1,0.0,10.0,7,0.26153848,9.285714,14.822222,30.0,2.079441541679836
68091,39180,1,0.0,30.0,5,0.17391305,18.4,28.539326,30.0,1.791759469228055
158244,43723,1,0.0,17.0,12,0.28695652,9.583333,11.4,19.0,2.5649493574615367
198199,4920,1,0.0,,3,0.054545455,18.333334,30.0,30.0,1.3862943611198906
197826,32177,1,0.0,9.0,9,0.3548387,10.333333,8.594936,3.0,2.302585092994046
158425,16797,1,0.0,16.0,39,0.48655915,9.538462,9.868571,12.0,3.688879454113936
110377,13866,1,0.0,1.0,18,0.49828178,16.166666,5.9963098,6.0,2.9444389791664403
187825,42265,3,0.6666667,1.0,33,0.62371135,5.878788,4.15873,1.0,3.5263605246161616
3225,31729,4,0.75,20.0,32,0.58181816,3.4375,9.672897,16.0,3.49650756146648
90716,21903,3,0.6666667,21.0,3,0.41935483,10.333333,17.652174,21.0,1.3862943611198906
22569,37471,1,0.0,10.0,6,0.30597016,22.333334,16.401575,29.0,1.9459101490553128
126413,47734,19,0.94736844,7.0,37,0.82152975,9.540541,9.521866,7.0,3.6375861597263857
174321,432,3,0.6666667,8.0,60,0.7616192,11.116667,5.734446,9.0,4.110873864173311
56046,20126,1,0.0,5.0,55,0.79924244,4.8,6.3706565,0.0,4.02535169073515
106142,10385,2,0.5,3.0,65,0.63126254,7.6769233,5.542857,5.0,4.189654742026425
170588,24489,16,0.9375,1.0,82,0.4916388,3.6463416,4.463087,1.0,4.418840607796598
142081,5025,1,0.0,30.0,3,0.08108108,12.333333,30.0,30.0,1.3862943611198906
73813,46906,1,0.0,30.0,5,0.40707964,22.6,24.222221,8.0,1.791759469228055
205881,39409,2,0.5,4.0,22,0.47239265,7.409091,13.558441,13.0,3.1354942159291497
124233,32747,4,0.75,24.0,16,0.49137932,7.25,19.981482,21.0,2.833213344056216
130706,12107,2,0.5,12.0,14,0.264,8.928572,11.683761,1.0,2.70805020110221
140121,24184,1,0.0,28.0,36,0.371134,5.388889,10.120419,17.0,3.610917912644224
6991,13575,3,0.6666667,19.0,9,0.5555556,3.0,18.153847,29.0,2.302585092994046
184696,18370,7,0.85714287,7.0,39,0.7376284,27.461538,9.452358,13.0,3.688879454113936
24089,23165,3,0.6666667,30.0,10,0.5179856,13.9,18.904762,30.0,2.3978952727983707
150518,23892,3,0.6666667,14.0,31,0.7194805,12.419354,10.899204,4.0,3.4657359027997265
185164,36565,1,0.0,8.0,40,0.55097616,11.525,9.494407,9.0,3.713572066704308
197982,9501,1,0.0,30.0,7,0.17391305,3.2857144,10.157895,30.0,2.079441541679836
188112,9507,1,0.0,19.0,37,0.6258503,7.9459457,8.276224,15.0,3.6375861597263857
189220,40333,3,0.6666667,2.0,53,0.83649635,12.924528,6.968935,12.0,3.9889840465642745
57770,6410,1,0.0,27.0,11,0.3271605,14.727273,21.880281,7.0,2.4849066497880004
145599,41950,4,0.75,4.0,99,0.7532467,7.0,3.6072464,1.0,4.605170185988092
150651,48697,1,0.0,7.0,71,0.77556443,10.605634,5.135389,2.0,4.276666119016055
50147,1440,1,0.0,30.0,8,0.45833334,21.0,21.27922,28.0,2.19722457733622
94509,8781,1,0.0,14.0,8,0.020408163,6.125,14.219512,13.0,2.19722457733622
202998,42265,5,0.8,7.0,26,0.64244187,13.230769,9.139817,6.0,3.295836866004329
51406,4145,2,0.5,14.0,27,0.606599,14.592592,12.183511,7.0,3.332204510175204
68831,49683,1,0.0,30.0,6,0.15625,5.3333335,28.884615,30.0,1.9459101490553128
120349,18104,4,0.75,7.0,18,0.6614583,10.666667,10.048388,4.0,2.9444389791664403
618,48885,1,0.0,30.0,27,0.47033897,17.481482,10.255459,2.0,3.332204510175204
103290,16696,1,0.0,,5,0.21212122,6.6,10.875,12.0,1.791759469228055
202881,12075,1,0.0,30.0,7,0.29113925,11.285714,21.47619,30.0,2.079441541679836
3347,27968,1,0.0,,3,0.035714287,9.333333,4.75,4.0,1.3862943611198906
84500,45628,1,0.0,4.0,99,0.76746726,9.252525,3.4392936,2.0,4.605170185988092
34347,13535,1,0.0,4.0,53,0.43801653,6.8490567,6.3764043,2.0,3.9889840465642745
2419,27429,2,0.5,2.0,12,0.35971224,11.583333,6.022059,12.0,2.5649493574615367
98905,12621,1,0.0,6.0,29,0.78967494,18.034483,12.13745,6.0,3.4011973816621555
136303,12640,2,0.5,30.0,4,0.33333334,3.75,30.0,30.0,1.6094379124341005
183735,35803,2,0.5,14.0,30,0.59284115,14.9,10.6057005,7.0,3.4339872044851463
47882,43643,3,0.6666667,0.0,17,0.58055556,21.17647,7.314371,8.0,2.8903717578961645
91129,9116,1,0.0,0.0,65,0.6528926,11.16923,5.282913,3.0,4.189654742026425
50872,47626,3,0.6666667,6.0,15,0.616,8.333333,11.453781,10.0,2.772588722239781
166763,15464,1,0.0,30.0,8,0.35869566,11.5,23.731707,22.0,2.19722457733622
82202,32160,2,0.5,30.0,14,0.3148148,7.714286,20.180851,30.0,2.70805020110221
88859,13733,1,0.0,,4,0.083333336,6.0,21.45,16.0,1.6094379124341005
40666,27086,1,0.0,16.0,8,0.28431374,12.75,17.693878,16.0,2.19722457733622
79688,39121,1,0.0,25.0,8,0.2857143,10.5,8.986842,13.0,2.19722457733622
19468,11104,1,0.0,1.0,18,0.39344263,6.7777777,11.371901,1.0,2.9444389791664403
112276,49605,1,0.0,14.0,9,0.16666667,10.666667,16.797752,30.0,2.302585092994046
192836,12658,1,0.0,,17,0.18579236,10.764706,22.94375,23.0,2.8903717578961645
41154,16759,3,0.6666667,30.0,12,0.31182796,15.5,20.61111,23.0,2.5649493574615367
35790,45007,1,0.0,4.0,14,0.47083333,17.142857,16.422907,5.0,2.70805020110221
59921,15446,1,0.0,5.0,14,0.47663552,7.642857,20.04301,30.0,2.70805020110221
89730,15937,1,0.0,4.0,30,0.62109375,8.533334,8.364754,0.0,3.4339872044851463
85704,24082,1,0.0,4.0,17,0.46022728,10.3529415,16.646708,12.0,2.8903717578961645
87350,8968,2,0.5,9.0,55,0.5690909,10.0,6.704587,4.0,4.02535169073515
16796,17273,1,0.0,,41,0.7557118,13.878049,9.608775,8.0,3.737669618283368
26471,10749,2,0.5,16.0,37,0.77078086,10.72973,8.2109375,12.0,3.6375861597263857
36504,13948,1,0.0,7.0,31,0.88023955,5.387097,11.833333,9.0,3.4657359027997265
60270,8277,1,0.0,19.0,22,0.7619048,24.818182,14.295203,30.0,3.1354942159291497
201336,46284,11,0.90909094,14.0,22,0.5431472,8.954545,14.38342,14.0,3.1354942159291497
108711,22035,1,0.0,7.0,16,0.34313726,6.375,16.457447,30.0,2.833213344056216
177166,10504,5,0.8,6.0,27,0.5445026,7.0740743,2.6022727,1.0,3.332204510175204
71047,12324,1,0.0,14.0,6,0.16363636,9.166667,26.75,30.0,1.9459101490553128
50599,17915,1,0.0,18.0,8,0.33663365,12.625,24.952942,22.0,2.19722457733622
102465,19816,3,0.6666667,8.0,20,0.62139916,12.15,16.815899,28.0,3.044522437723423
131965,36085,2,0.5,0.0,14,0.4347826,9.857142,12.822222,19.0,2.70805020110221
48638,17794,3,0.6666667,6.0,7,0.32110092,15.571428,20.485981,6.0,2.079441541679836
155511,43352,4,0.75,21.0,6,0.20833333,8.0,17.15909,21.0,1.9459101490553128
140114,45066,1,0.0,6.0,53,0.7889182,7.1509433,5.9624667,2.0,3.9889840465642745
197868,36418,1,0.0,13.0,6,0.35955057,14.833333,14.870588,17.0,1.9459101490553128
185383,19451,1,0.0,16.0,7,0.44520548,20.857143,21.058823,16.0,2.079441541679836
174327,23288,7,0.85714287,4.0,22,0.7440273,26.636364,5.1738353,4.0,3.1354942159291497
14515,41621,1,0.0,28.0,40,0.6074498,8.725,8.8436575,0.0,3.713572066704308
39636,24671,1,0.0,6.0,38,0.48466256,4.2894735,8.71875,7.0,3.6635616461296463
189075,13966,1,0.0,10.0,6,0.30882353,11.333333,5.982143,2.0,1.9459101490553128
33226,5120,1,0.0,30.0,4,0.30232558,10.75,30.0,30.0,1.6094379124341005
92475,38672,1,0.0,3.0,22,0.55172414,13.181818,9.808511,15.0,3.1354942159291497
67008,6793,1,0.0,30.0,6,0.5555556,9.0,26.695652,30.0,1.9459101490553128
51280,25877,2,0.5,7.0,38,0.71549296,18.68421,10.089235,8.0,3.6635616461296463
50805,7021,16,0.9375,6.0,45,0.79848486,14.666667,4.6562986,6.0,3.828641396489095
199237,16525,1,0.0,20.0,16,0.6333333,11.25,12.459302,16.0,2.833213344056216
7033,29418,2,0.5,13.0,15,0.48550725,9.2,11.111111,9.0,2.772588722239781
50204,14897,1,0.0,8.0,38,0.6875,33.263157,9.115756,4.0,3.6635616461296463
191273,13541,2,0.5,2.0,13,0.6312057,10.846154,5.984496,5.0,2.639057329615259
124004,34668,1,0.0,,7,0.2777778,2.5714285,21.0,30.0,2.079441541679836
145222,38650,2,0.5,30.0,14,0.38255033,10.642858,20.861315,6.0,2.70805020110221
191903,9558,1,0.0,,20,0.44347826,11.5,12.217592,7.0,3.044522437723423
80912,27307,4,0.75,4.0,12,0.36363637,4.5833335,8.98,17.0,2.5649493574615367
167326,25758,1,0.0,30.0,9,0.3382353,15.111111,20.10484,30.0,2.302585092994046
108790,46352,1,0.0,14.0,41,0.77344877,16.90244,6.0384617,1.0,3.737669618283368
194108,30506,1,0.0,7.0,11,0.30985916,6.4545455,14.142858,30.0,2.4849066497880004
79150,1529,3,0.6666667,30.0,25,0.63054186,8.12,11.804124,30.0,3.258096538021482
13813,881,2,0.5,9.0,30,0.70219433,10.633333,8.374193,5.0,3.4339872044851463
187805,41808,6,0.8333333,3.0,41,0.6171352,18.219513,7.8470907,2.0,3.737669618283368
11907,34584,1,0.0,2.0,84,0.80487806,15.619047,4.448964,6.0,4.442651256490317
127853,11777,1,0.0,2.0,50,0.63529414,5.1,5.690763,4.0,3.9318256327243257
19792,42701,1,0.0,16.0,22,0.52772075,22.136364,16.473118,11.0,3.1354942159291497
101973,45061,1,0.0,24.0,14,0.60150373,9.5,18.566668,7.0,2.70805020110221
